"employee_id","tech_anx","beh_intent_ai","freq_use_ai","tech_anx_label","beh_intent_ai_label","freq_use_ai_label"
"665769",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"882139",1,5,5,"Completely Disagree","Agree","Very Often"
"384603",3,4,3,"Disagree","Neutral","Occasionally"
"350782",4,5,4,"Neutral","Agree","Fairly Often"
"626658",4,4,4,"Neutral","Neutral","Fairly Often"
"574430",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"702354",4,5,4,"Neutral","Agree","Fairly Often"
"492720",3,6,6,"Disagree","Strongly Agree","All the time"
"168545",3,4,2,"Disagree","Neutral","Rarely"
"140052",3,5,4,"Disagree","Agree","Fairly Often"
"154323",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"353890",5,4,4,"Agree","Neutral","Fairly Often"
"383173",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"920662",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"747044",3,5,4,"Disagree","Agree","Fairly Often"
"351499",3,7,5,"Disagree","Completely Agree","Very Often"
"776175",4,3,4,"Neutral","Disagree","Fairly Often"
"901754",4,2,1,"Neutral","Strongly Disagree","Never"
"347590",3,4,4,"Disagree","Neutral","Fairly Often"
"855386",4,5,4,"Neutral","Agree","Fairly Often"
"339279",2,4,2,"Strongly Disagree","Neutral","Rarely"
"419578",2,2,4,"Strongly Disagree","Strongly Disagree","Fairly Often"
"151352",3,5,5,"Disagree","Agree","Very Often"
"340963",3,4,5,"Disagree","Neutral","Very Often"
"630156",5,3,2,"Agree","Disagree","Rarely"
"580990",4,4,3,"Neutral","Neutral","Occasionally"
"253212",4,5,5,"Neutral","Agree","Very Often"
"881388",4,4,5,"Neutral","Neutral","Very Often"
"734657",3,5,5,"Disagree","Agree","Very Often"
"450028",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"175949",5,4,3,"Agree","Neutral","Occasionally"
"730997",5,2,1,"Agree","Strongly Disagree","Never"
"539200",4,1,2,"Neutral","Completely Disagree","Rarely"
"405377",5,2,1,"Agree","Strongly Disagree","Never"
"378192",3,5,4,"Disagree","Agree","Fairly Often"
"574700",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"943866",3,4,3,"Disagree","Neutral","Occasionally"
"392129",4,3,2,"Neutral","Disagree","Rarely"
"828083",4,5,4,"Neutral","Agree","Fairly Often"
"257705",4,5,4,"Neutral","Agree","Fairly Often"
"808234",4,5,5,"Neutral","Agree","Very Often"
"828452",3,4,4,"Disagree","Neutral","Fairly Often"
"793533",3,4,5,"Disagree","Neutral","Very Often"
"430596",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"896951",3,4,5,"Disagree","Neutral","Very Often"
"849339",3,5,5,"Disagree","Agree","Very Often"
"397425",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"926270",2,5,3,"Strongly Disagree","Agree","Occasionally"
"857290",3,5,5,"Disagree","Agree","Very Often"
"423030",3,4,2,"Disagree","Neutral","Rarely"
"616907",3,2,2,"Disagree","Strongly Disagree","Rarely"
"406689",4,4,2,"Neutral","Neutral","Rarely"
"807537",3,4,4,"Disagree","Neutral","Fairly Often"
"682950",2,4,3,"Strongly Disagree","Neutral","Occasionally"
"211584",4,4,5,"Neutral","Neutral","Very Often"
"852676",4,5,4,"Neutral","Agree","Fairly Often"
"793570",4,5,5,"Neutral","Agree","Very Often"
"935383",2,5,2,"Strongly Disagree","Agree","Rarely"
"419739",3,6,5,"Disagree","Strongly Agree","Very Often"
"419028",3,4,3,"Disagree","Neutral","Occasionally"
"199777",3,5,5,"Disagree","Agree","Very Often"
"952417",3,5,4,"Disagree","Agree","Fairly Often"
"704462",4,2,1,"Neutral","Strongly Disagree","Never"
"838769",3,5,4,"Disagree","Agree","Fairly Often"
"979688",3,4,5,"Disagree","Neutral","Very Often"
"883336",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"462896",7,3,4,"Completely Agree","Disagree","Fairly Often"
"170443",5,3,2,"Agree","Disagree","Rarely"
"864185",3,5,4,"Disagree","Agree","Fairly Often"
"201653",2,5,2,"Strongly Disagree","Agree","Rarely"
"793642",4,4,4,"Neutral","Neutral","Fairly Often"
"774163",3,3,2,"Disagree","Disagree","Rarely"
"337346",3,4,5,"Disagree","Neutral","Very Often"
"367836",3,5,3,"Disagree","Agree","Occasionally"
"272698",2,5,2,"Strongly Disagree","Agree","Rarely"
"849170",5,5,4,"Agree","Agree","Fairly Often"
"450202",1,4,4,"Completely Disagree","Neutral","Fairly Often"
"761186",4,3,4,"Neutral","Disagree","Fairly Often"
"711669",3,4,3,"Disagree","Neutral","Occasionally"
"658041",6,1,1,"Strongly Agree","Completely Disagree","Never"
"407166",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"679377",5,4,4,"Agree","Neutral","Fairly Often"
"952801",2,5,5,"Strongly Disagree","Agree","Very Often"
"805769",3,5,4,"Disagree","Agree","Fairly Often"
"791627",3,3,4,"Disagree","Disagree","Fairly Often"
"268336",1,5,5,"Completely Disagree","Agree","Very Often"
"557326",3,7,6,"Disagree","Completely Agree","All the time"
"191971",3,5,4,"Disagree","Agree","Fairly Often"
"854326",3,2,3,"Disagree","Strongly Disagree","Occasionally"
"697270",2,3,1,"Strongly Disagree","Disagree","Never"
"902520",4,4,5,"Neutral","Neutral","Very Often"
"935376",3,5,5,"Disagree","Agree","Very Often"
"330429",1,3,4,"Completely Disagree","Disagree","Fairly Often"
"862288",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"318505",3,2,3,"Disagree","Strongly Disagree","Occasionally"
"637387",3,4,4,"Disagree","Neutral","Fairly Often"
"780349",4,2,1,"Neutral","Strongly Disagree","Never"
"638152",3,4,5,"Disagree","Neutral","Very Often"
"997179",4,3,2,"Neutral","Disagree","Rarely"
"940344",4,2,4,"Neutral","Strongly Disagree","Fairly Often"
"533633",3,6,6,"Disagree","Strongly Agree","All the time"
"648682",4,3,3,"Neutral","Disagree","Occasionally"
"154950",4,4,3,"Neutral","Neutral","Occasionally"
"737513",3,3,3,"Disagree","Disagree","Occasionally"
"317762",4,4,1,"Neutral","Neutral","Never"
"854474",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"269105",3,4,4,"Disagree","Neutral","Fairly Often"
"289443",3,5,5,"Disagree","Agree","Very Often"
"145216",3,4,1,"Disagree","Neutral","Never"
"206265",1,5,4,"Completely Disagree","Agree","Fairly Often"
"436642",3,5,5,"Disagree","Agree","Very Often"
"109743",3,2,3,"Disagree","Strongly Disagree","Occasionally"
"942529",1,4,4,"Completely Disagree","Neutral","Fairly Often"
"793363",1,5,5,"Completely Disagree","Agree","Very Often"
"838054",3,6,5,"Disagree","Strongly Agree","Very Often"
"737655",3,4,3,"Disagree","Neutral","Occasionally"
"936291",3,5,6,"Disagree","Agree","All the time"
"284292",5,3,5,"Agree","Disagree","Very Often"
"887251",3,5,2,"Disagree","Agree","Rarely"
"272210",3,6,5,"Disagree","Strongly Agree","Very Often"
"565681",3,4,4,"Disagree","Neutral","Fairly Often"
"786561",1,6,6,"Completely Disagree","Strongly Agree","All the time"
"373581",3,4,4,"Disagree","Neutral","Fairly Often"
"221327",7,1,1,"Completely Agree","Completely Disagree","Never"
"439664",1,5,4,"Completely Disagree","Agree","Fairly Often"
"112667",3,4,3,"Disagree","Neutral","Occasionally"
"398458",6,5,5,"Strongly Agree","Agree","Very Often"
"919512",4,3,3,"Neutral","Disagree","Occasionally"
"134534",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"791781",3,3,4,"Disagree","Disagree","Fairly Often"
"272015",3,3,2,"Disagree","Disagree","Rarely"
"172567",3,5,3,"Disagree","Agree","Occasionally"
"328710",3,1,3,"Disagree","Completely Disagree","Occasionally"
"443956",3,5,5,"Disagree","Agree","Very Often"
"428554",4,4,5,"Neutral","Neutral","Very Often"
"284120",3,4,5,"Disagree","Neutral","Very Often"
"769338",4,4,4,"Neutral","Neutral","Fairly Often"
"989479",3,6,3,"Disagree","Strongly Agree","Occasionally"
"374550",1,5,3,"Completely Disagree","Agree","Occasionally"
"503282",1,5,4,"Completely Disagree","Agree","Fairly Often"
"449080",3,5,5,"Disagree","Agree","Very Often"
"930678",3,5,6,"Disagree","Agree","All the time"
"467156",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"158147",3,5,2,"Disagree","Agree","Rarely"
"471164",4,4,5,"Neutral","Neutral","Very Often"
"628252",3,5,3,"Disagree","Agree","Occasionally"
"638747",7,2,2,"Completely Agree","Strongly Disagree","Rarely"
"421980",4,4,4,"Neutral","Neutral","Fairly Often"
"339256",1,6,2,"Completely Disagree","Strongly Agree","Rarely"
"991230",5,4,4,"Agree","Neutral","Fairly Often"
"620663",5,3,4,"Agree","Disagree","Fairly Often"
"432792",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"941257",2,5,5,"Strongly Disagree","Agree","Very Often"
"309140",4,5,4,"Neutral","Agree","Fairly Often"
"655395",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"369835",3,5,4,"Disagree","Agree","Fairly Often"
"603679",3,3,1,"Disagree","Disagree","Never"
"153622",3,3,4,"Disagree","Disagree","Fairly Often"
"810813",4,2,3,"Neutral","Strongly Disagree","Occasionally"
"884114",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"941929",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"171903",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"892279",4,2,4,"Neutral","Strongly Disagree","Fairly Often"
"664923",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"475480",4,5,1,"Neutral","Agree","Never"
"833352",3,3,4,"Disagree","Disagree","Fairly Often"
"919544",3,5,5,"Disagree","Agree","Very Often"
"503804",3,4,2,"Disagree","Neutral","Rarely"
"980835",2,5,5,"Strongly Disagree","Agree","Very Often"
"983920",2,5,5,"Strongly Disagree","Agree","Very Often"
"135404",3,4,5,"Disagree","Neutral","Very Often"
"823055",3,6,6,"Disagree","Strongly Agree","All the time"
"340127",1,5,3,"Completely Disagree","Agree","Occasionally"
"277719",1,4,5,"Completely Disagree","Neutral","Very Often"
"822039",3,7,5,"Disagree","Completely Agree","Very Often"
"860712",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"554577",4,5,5,"Neutral","Agree","Very Often"
"472107",7,2,2,"Completely Agree","Strongly Disagree","Rarely"
"336923",3,7,6,"Disagree","Completely Agree","All the time"
"805538",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"320798",3,1,4,"Disagree","Completely Disagree","Fairly Often"
"857836",4,5,5,"Neutral","Agree","Very Often"
"159401",4,7,5,"Neutral","Completely Agree","Very Often"
"828706",2,5,5,"Strongly Disagree","Agree","Very Often"
"481482",4,4,2,"Neutral","Neutral","Rarely"
"587353",6,1,1,"Strongly Agree","Completely Disagree","Never"
"407543",3,5,5,"Disagree","Agree","Very Often"
"921275",3,3,3,"Disagree","Disagree","Occasionally"
"788422",1,4,3,"Completely Disagree","Neutral","Occasionally"
"325237",3,5,4,"Disagree","Agree","Fairly Often"
"221912",3,5,5,"Disagree","Agree","Very Often"
"287974",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"983765",2,4,5,"Strongly Disagree","Neutral","Very Often"
"666216",3,5,3,"Disagree","Agree","Occasionally"
"938788",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"111051",3,5,5,"Disagree","Agree","Very Often"
"518280",3,5,4,"Disagree","Agree","Fairly Often"
"102741",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"105666",3,7,4,"Disagree","Completely Agree","Fairly Often"
"546067",2,5,5,"Strongly Disagree","Agree","Very Often"
"412510",4,5,2,"Neutral","Agree","Rarely"
"232937",3,5,3,"Disagree","Agree","Occasionally"
"481064",4,1,2,"Neutral","Completely Disagree","Rarely"
"272765",1,4,4,"Completely Disagree","Neutral","Fairly Often"
"145917",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"202038",3,3,4,"Disagree","Disagree","Fairly Often"
"314966",4,5,5,"Neutral","Agree","Very Often"
"544701",4,5,5,"Neutral","Agree","Very Often"
"211158",3,5,5,"Disagree","Agree","Very Often"
"978590",3,4,3,"Disagree","Neutral","Occasionally"
"624333",3,5,4,"Disagree","Agree","Fairly Often"
"802545",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"576621",3,4,3,"Disagree","Neutral","Occasionally"
"692593",3,3,4,"Disagree","Disagree","Fairly Often"
"440515",3,5,4,"Disagree","Agree","Fairly Often"
"210940",3,4,4,"Disagree","Neutral","Fairly Often"
"736592",6,2,1,"Strongly Agree","Strongly Disagree","Never"
"799579",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"631232",3,5,6,"Disagree","Agree","All the time"
"967717",3,4,3,"Disagree","Neutral","Occasionally"
"542386",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"308639",4,3,2,"Neutral","Disagree","Rarely"
"463432",3,3,3,"Disagree","Disagree","Occasionally"
"807779",4,5,2,"Neutral","Agree","Rarely"
"185513",3,4,2,"Disagree","Neutral","Rarely"
"278680",3,3,3,"Disagree","Disagree","Occasionally"
"856306",3,4,4,"Disagree","Neutral","Fairly Often"
"888817",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"925783",3,4,1,"Disagree","Neutral","Never"
"260044",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"994966",3,5,5,"Disagree","Agree","Very Often"
"660398",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"986315",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"738841",3,5,4,"Disagree","Agree","Fairly Often"
"320430",3,4,5,"Disagree","Neutral","Very Often"
"114011",5,4,4,"Agree","Neutral","Fairly Often"
"256723",3,5,5,"Disagree","Agree","Very Often"
"411350",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"266592",3,5,4,"Disagree","Agree","Fairly Often"
"666551",3,6,5,"Disagree","Strongly Agree","Very Often"
"187534",3,5,4,"Disagree","Agree","Fairly Often"
"748746",3,4,5,"Disagree","Neutral","Very Often"
"506628",3,5,5,"Disagree","Agree","Very Often"
"575299",3,4,3,"Disagree","Neutral","Occasionally"
"398799",2,2,2,"Strongly Disagree","Strongly Disagree","Rarely"
"278278",3,3,4,"Disagree","Disagree","Fairly Often"
"516521",3,4,4,"Disagree","Neutral","Fairly Often"
"389613",3,5,4,"Disagree","Agree","Fairly Often"
"970813",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"242917",1,5,4,"Completely Disagree","Agree","Fairly Often"
"196254",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"334323",3,5,5,"Disagree","Agree","Very Often"
"885434",2,6,4,"Strongly Disagree","Strongly Agree","Fairly Often"
"898936",6,1,1,"Strongly Agree","Completely Disagree","Never"
"560209",1,3,2,"Completely Disagree","Disagree","Rarely"
"197901",3,5,5,"Disagree","Agree","Very Often"
"720723",2,4,3,"Strongly Disagree","Neutral","Occasionally"
"138812",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"122221",2,4,3,"Strongly Disagree","Neutral","Occasionally"
"874040",3,4,4,"Disagree","Neutral","Fairly Often"
"253910",4,7,5,"Neutral","Completely Agree","Very Often"
"831237",3,5,5,"Disagree","Agree","Very Often"
"262309",1,5,4,"Completely Disagree","Agree","Fairly Often"
"105870",2,5,5,"Strongly Disagree","Agree","Very Often"
"742733",2,4,6,"Strongly Disagree","Neutral","All the time"
"883320",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"411052",2,4,5,"Strongly Disagree","Neutral","Very Often"
"796651",4,2,1,"Neutral","Strongly Disagree","Never"
"872178",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"612542",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"490587",6,2,1,"Strongly Agree","Strongly Disagree","Never"
"186763",4,3,3,"Neutral","Disagree","Occasionally"
"338449",4,4,4,"Neutral","Neutral","Fairly Often"
"169878",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"451272",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"449387",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"328757",5,2,4,"Agree","Strongly Disagree","Fairly Often"
"313112",3,7,5,"Disagree","Completely Agree","Very Often"
"211485",4,3,4,"Neutral","Disagree","Fairly Often"
"138509",4,6,5,"Neutral","Strongly Agree","Very Often"
"433360",3,3,1,"Disagree","Disagree","Never"
"988551",6,1,2,"Strongly Agree","Completely Disagree","Rarely"
"225625",1,4,5,"Completely Disagree","Neutral","Very Often"
"462766",4,5,5,"Neutral","Agree","Very Often"
"666487",4,4,1,"Neutral","Neutral","Never"
"508598",3,5,5,"Disagree","Agree","Very Often"
"861993",3,6,3,"Disagree","Strongly Agree","Occasionally"
"542331",3,4,5,"Disagree","Neutral","Very Often"
"794098",4,4,2,"Neutral","Neutral","Rarely"
"558674",3,7,6,"Disagree","Completely Agree","All the time"
"552327",4,2,2,"Neutral","Strongly Disagree","Rarely"
"262813",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"990398",4,3,2,"Neutral","Disagree","Rarely"
"216841",4,2,3,"Neutral","Strongly Disagree","Occasionally"
"625718",3,3,1,"Disagree","Disagree","Never"
"202426",4,2,2,"Neutral","Strongly Disagree","Rarely"
"570492",3,4,3,"Disagree","Neutral","Occasionally"
"728704",1,7,4,"Completely Disagree","Completely Agree","Fairly Often"
"672856",2,7,6,"Strongly Disagree","Completely Agree","All the time"
"723979",2,4,2,"Strongly Disagree","Neutral","Rarely"
"590036",3,6,4,"Disagree","Strongly Agree","Fairly Often"
"789759",4,3,4,"Neutral","Disagree","Fairly Often"
"495116",3,4,5,"Disagree","Neutral","Very Often"
"524500",4,5,4,"Neutral","Agree","Fairly Often"
"244222",4,4,5,"Neutral","Neutral","Very Often"
"582404",4,4,1,"Neutral","Neutral","Never"
"586756",3,7,5,"Disagree","Completely Agree","Very Often"
"800113",3,4,3,"Disagree","Neutral","Occasionally"
"725972",3,3,3,"Disagree","Disagree","Occasionally"
"818451",6,2,1,"Strongly Agree","Strongly Disagree","Never"
"322559",4,2,2,"Neutral","Strongly Disagree","Rarely"
"247761",1,5,1,"Completely Disagree","Agree","Never"
"246027",3,4,4,"Disagree","Neutral","Fairly Often"
"142397",3,5,4,"Disagree","Agree","Fairly Often"
"562648",2,6,6,"Strongly Disagree","Strongly Agree","All the time"
"165628",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"848995",2,5,5,"Strongly Disagree","Agree","Very Often"
"435986",4,3,3,"Neutral","Disagree","Occasionally"
"853855",1,5,3,"Completely Disagree","Agree","Occasionally"
"299431",3,5,5,"Disagree","Agree","Very Often"
"920054",3,5,6,"Disagree","Agree","All the time"
"279213",4,2,1,"Neutral","Strongly Disagree","Never"
"336355",2,1,1,"Strongly Disagree","Completely Disagree","Never"
"703390",4,5,5,"Neutral","Agree","Very Often"
"385583",3,4,4,"Disagree","Neutral","Fairly Often"
"807177",3,5,4,"Disagree","Agree","Fairly Often"
"812150",3,5,3,"Disagree","Agree","Occasionally"
"589307",3,4,4,"Disagree","Neutral","Fairly Often"
"372446",3,5,4,"Disagree","Agree","Fairly Often"
"980191",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"322595",1,4,5,"Completely Disagree","Neutral","Very Often"
"277699",1,5,4,"Completely Disagree","Agree","Fairly Often"
"523300",1,6,4,"Completely Disagree","Strongly Agree","Fairly Often"
"742153",3,4,5,"Disagree","Neutral","Very Often"
"232293",4,4,4,"Neutral","Neutral","Fairly Often"
"964285",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"912856",3,5,5,"Disagree","Agree","Very Often"
"169702",3,6,5,"Disagree","Strongly Agree","Very Often"
"355802",1,6,3,"Completely Disagree","Strongly Agree","Occasionally"
"403436",5,1,5,"Agree","Completely Disagree","Very Often"
"961387",1,3,1,"Completely Disagree","Disagree","Never"
"497891",3,4,3,"Disagree","Neutral","Occasionally"
"797943",3,4,2,"Disagree","Neutral","Rarely"
"837169",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"849203",5,2,4,"Agree","Strongly Disagree","Fairly Often"
"502980",1,1,1,"Completely Disagree","Completely Disagree","Never"
"936063",2,4,5,"Strongly Disagree","Neutral","Very Often"
"276023",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"188459",3,6,6,"Disagree","Strongly Agree","All the time"
"331295",1,3,4,"Completely Disagree","Disagree","Fairly Often"
"360075",3,2,2,"Disagree","Strongly Disagree","Rarely"
"780941",3,4,4,"Disagree","Neutral","Fairly Often"
"390183",3,2,3,"Disagree","Strongly Disagree","Occasionally"
"527122",2,2,3,"Strongly Disagree","Strongly Disagree","Occasionally"
"619774",3,4,4,"Disagree","Neutral","Fairly Often"
"152627",4,1,1,"Neutral","Completely Disagree","Never"
"579702",3,4,3,"Disagree","Neutral","Occasionally"
"747306",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"906272",4,4,2,"Neutral","Neutral","Rarely"
"998444",3,6,6,"Disagree","Strongly Agree","All the time"
"334082",1,2,2,"Completely Disagree","Strongly Disagree","Rarely"
"514833",7,1,3,"Completely Agree","Completely Disagree","Occasionally"
"390297",3,4,3,"Disagree","Neutral","Occasionally"
"813462",1,5,4,"Completely Disagree","Agree","Fairly Often"
"781700",4,5,4,"Neutral","Agree","Fairly Often"
"437725",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"640879",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"793927",1,4,4,"Completely Disagree","Neutral","Fairly Often"
"394084",2,5,2,"Strongly Disagree","Agree","Rarely"
"843451",4,3,4,"Neutral","Disagree","Fairly Often"
"888832",3,1,3,"Disagree","Completely Disagree","Occasionally"
"127608",3,2,3,"Disagree","Strongly Disagree","Occasionally"
"610092",3,2,2,"Disagree","Strongly Disagree","Rarely"
"239802",3,5,5,"Disagree","Agree","Very Often"
"544193",3,7,5,"Disagree","Completely Agree","Very Often"
"799808",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"477732",1,4,2,"Completely Disagree","Neutral","Rarely"
"773953",3,4,4,"Disagree","Neutral","Fairly Often"
"399732",4,1,1,"Neutral","Completely Disagree","Never"
"751776",2,3,4,"Strongly Disagree","Disagree","Fairly Often"
"507347",6,1,2,"Strongly Agree","Completely Disagree","Rarely"
"350482",4,6,4,"Neutral","Strongly Agree","Fairly Often"
"773693",2,4,4,"Strongly Disagree","Neutral","Fairly Often"
"759064",4,5,4,"Neutral","Agree","Fairly Often"
"806900",3,6,5,"Disagree","Strongly Agree","Very Often"
"583206",4,5,2,"Neutral","Agree","Rarely"
"292403",3,2,4,"Disagree","Strongly Disagree","Fairly Often"
"427205",3,7,5,"Disagree","Completely Agree","Very Often"
"871882",2,5,2,"Strongly Disagree","Agree","Rarely"
"437967",3,5,5,"Disagree","Agree","Very Often"
"724888",3,6,5,"Disagree","Strongly Agree","Very Often"
"308494",3,6,5,"Disagree","Strongly Agree","Very Often"
"105413",3,4,4,"Disagree","Neutral","Fairly Often"
"377502",4,4,3,"Neutral","Neutral","Occasionally"
"746813",4,1,1,"Neutral","Completely Disagree","Never"
"372708",3,5,4,"Disagree","Agree","Fairly Often"
"236049",4,2,1,"Neutral","Strongly Disagree","Never"
"962670",3,1,1,"Disagree","Completely Disagree","Never"
"157034",3,4,1,"Disagree","Neutral","Never"
"660077",3,7,5,"Disagree","Completely Agree","Very Often"
"106335",3,5,5,"Disagree","Agree","Very Often"
"739304",3,7,5,"Disagree","Completely Agree","Very Often"
"398046",3,5,4,"Disagree","Agree","Fairly Often"
"579330",4,2,1,"Neutral","Strongly Disagree","Never"
"312658",3,5,5,"Disagree","Agree","Very Often"
"812995",3,5,5,"Disagree","Agree","Very Often"
"540658",6,1,4,"Strongly Agree","Completely Disagree","Fairly Often"
"460443",3,2,1,"Disagree","Strongly Disagree","Never"
"745450",4,4,1,"Neutral","Neutral","Never"
"287346",4,5,3,"Neutral","Agree","Occasionally"
"411830",3,4,4,"Disagree","Neutral","Fairly Often"
"148457",1,4,5,"Completely Disagree","Neutral","Very Often"
"210332",4,5,5,"Neutral","Agree","Very Often"
"977954",3,5,4,"Disagree","Agree","Fairly Often"
"480958",4,2,4,"Neutral","Strongly Disagree","Fairly Often"
"776711",6,2,3,"Strongly Agree","Strongly Disagree","Occasionally"
"791285",3,4,4,"Disagree","Neutral","Fairly Often"
"336732",3,5,4,"Disagree","Agree","Fairly Often"
"356352",4,3,4,"Neutral","Disagree","Fairly Often"
"977940",2,3,3,"Strongly Disagree","Disagree","Occasionally"
"407540",3,5,4,"Disagree","Agree","Fairly Often"
"735192",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"744422",2,1,3,"Strongly Disagree","Completely Disagree","Occasionally"
"834237",3,4,5,"Disagree","Neutral","Very Often"
"991876",3,5,5,"Disagree","Agree","Very Often"
"490630",3,7,4,"Disagree","Completely Agree","Fairly Often"
"535962",1,2,1,"Completely Disagree","Strongly Disagree","Never"
"477109",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"693629",4,1,2,"Neutral","Completely Disagree","Rarely"
"565742",2,4,5,"Strongly Disagree","Neutral","Very Often"
"393155",1,5,5,"Completely Disagree","Agree","Very Often"
"709816",1,5,6,"Completely Disagree","Agree","All the time"
"911930",3,2,3,"Disagree","Strongly Disagree","Occasionally"
"354192",3,5,4,"Disagree","Agree","Fairly Often"
"540823",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"195638",4,1,2,"Neutral","Completely Disagree","Rarely"
"335265",2,5,3,"Strongly Disagree","Agree","Occasionally"
"703597",1,5,5,"Completely Disagree","Agree","Very Often"
"950948",1,5,4,"Completely Disagree","Agree","Fairly Often"
"450110",3,5,2,"Disagree","Agree","Rarely"
"408151",1,5,5,"Completely Disagree","Agree","Very Often"
"113400",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"438192",2,3,4,"Strongly Disagree","Disagree","Fairly Often"
"280209",3,4,3,"Disagree","Neutral","Occasionally"
"824064",3,7,5,"Disagree","Completely Agree","Very Often"
"790445",2,2,3,"Strongly Disagree","Strongly Disagree","Occasionally"
"129731",4,5,2,"Neutral","Agree","Rarely"
"456545",3,5,4,"Disagree","Agree","Fairly Often"
"277694",3,1,4,"Disagree","Completely Disagree","Fairly Often"
"972859",3,5,3,"Disagree","Agree","Occasionally"
"390019",1,6,5,"Completely Disagree","Strongly Agree","Very Often"
"892146",4,5,4,"Neutral","Agree","Fairly Often"
"236396",1,6,3,"Completely Disagree","Strongly Agree","Occasionally"
"650313",4,4,2,"Neutral","Neutral","Rarely"
"448024",4,5,4,"Neutral","Agree","Fairly Often"
"860076",3,5,5,"Disagree","Agree","Very Often"
"515005",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"275882",3,3,5,"Disagree","Disagree","Very Often"
"794500",3,4,4,"Disagree","Neutral","Fairly Often"
"516631",3,4,5,"Disagree","Neutral","Very Often"
"146690",3,4,4,"Disagree","Neutral","Fairly Often"
"783191",1,7,6,"Completely Disagree","Completely Agree","All the time"
"301971",2,7,5,"Strongly Disagree","Completely Agree","Very Often"
"598691",1,5,4,"Completely Disagree","Agree","Fairly Often"
"806231",1,7,5,"Completely Disagree","Completely Agree","Very Often"
"380103",1,6,4,"Completely Disagree","Strongly Agree","Fairly Often"
"403386",3,5,4,"Disagree","Agree","Fairly Often"
"297805",2,5,4,"Strongly Disagree","Agree","Fairly Often"
"628558",4,6,4,"Neutral","Strongly Agree","Fairly Often"
"456120",3,3,3,"Disagree","Disagree","Occasionally"
"698421",4,4,4,"Neutral","Neutral","Fairly Often"
"422430",7,1,4,"Completely Agree","Completely Disagree","Fairly Often"
"476800",2,6,5,"Strongly Disagree","Strongly Agree","Very Often"
"621673",4,6,5,"Neutral","Strongly Agree","Very Often"
